MATNR,Style,Cat2,Style_id,Cat2_id
19031504,Modern Italian,ตู้เตี้ยลิ้นชัก,16,67
19041949,Contemporary,เตียง,5,189
19036628,Modern,ชั้นแขวน,12,35
19036633,Modern,ปิดปลอม,12,102
19015810,Modern,ชั้นแขวน,12,35
19016132,Contemporary,โต๊ะเครื่องแป้งแบบยืน,5,254
19044459,Modern Italian,กระจกแบบแขวน,16,9
19044846,Modern,โต๊ะกลางไม้ท๊อปกระจก,12,220
19023947,Modern,เตียง,12,189
19023948,Modern,เตียง,12,189
19023949,Modern,เตียง,12,189
19035162,Modern,โซฟา 3 ที่นั่ง,12,203
19056080,Modern,เก้าอี้ไฟเบอร์กลาส/พลาสติก,12,177
19063519,Modern,เก้าอี้เหล็กเบาะหนัง,12,175
19046423,Modern,กระจกแบบแขวน,12,9
19030374,Contemporary,ตู้สูง,5,64
25055652,Modern,ภาพแขวน,12,117
19031307,Modern,เก้าอี้เหล็กเบาะพลาสติก,12,174
19035150,Contemporary,โต๊ะกลางไม้ท๊อปกระจก,5,220
19042636,Modern,โต๊ะกลางเหล็กท๊อปกระจก,12,216
19042637,Modern,โต๊ะกลางเหล็กท๊อปกระจก,12,216
19042632,Modern,โต๊ะกลางเหล็กท๊อปกระจก,12,216
19047223,Vintage,นาฬิกาตั้งพื้น,25,97
25009944,Vintage,กรอบรูป,25,5
25009949,Vintage,ภาพแขวน,25,117
25009541,Modern,เซรามิคตกแต่ง,12,187
25009544,Modern,แจกัน,12,194
25009980,Vintage,โคมไฟตั้งโต๊ะ,25,198
59001594,Modern Italian,None,16,538
25010244,Vintage,กล่องอเนกประสงค์,25,17
59000883,Modern Italian,None,16,538
19046619,Modern,ตู้เสื้อผ้าบานเปิด,12,68
19036373,Contemporary,โซฟา 3 ที่นั่ง,5,203
25010204,Modern,หมอนอิง,12,141
25010209,Modern,หมอนอิง,12,141
19051477,Modern Chic,สตูล โซฟา,13,122
25011648,Modern,โถเซรามิค/โถหิน,12,255
25009547,Modern,โคมไฟตั้งโต๊ะ,12,198
25009573,Modern,แจกัน,12,194
25010589,Modern,ภาพแขวน,12,117
19049863,Vintage,ชั้นวางซีดี/หนังสือ,25,34
19047275,Vintage,นาฬิกาตั้งพื้น,25,97
19024511,Modern,โต๊ะทำงาน,12,235
25009603,Vintage,นาฬิกาตั้งพื้น,25,97
25009897,Vintage,นาฬิกาตั้งพื้น,25,97
25010136,Vintage,ภาพแขวน,25,117
25010447,Modern,ภาพแขวน,12,117
19051032,Modern,เซรามิคตกแต่ง,12,187
19051460,Vintage,เซรามิคตกแต่ง,25,187
19051461,Vintage,เซรามิคตกแต่ง,25,187
25010869,Vintage,หนังสือปลอม,25,129
19051779,Vintage,โซฟา 2 ที่นั่ง,25,202
19051781,Modern,โคมไฟตั้งพื้น,12,197
19051782,Modern,โคมไฟตั้งพื้น,12,197
19023813,Contemporary,ตู้โชว์,5,74
25009114,Vintage,หนังสือปลอม,25,129
25017251,Modern,ภาพแขวน,12,117
19041970,Contemporary,ตู้กั้นห้อง/ชั้นกั้นห้อง,5,60
19048023,Modern,ตู้ข้างเตียง,12,61
19051770,Vintage,นาฬิกาตั้งพื้น,25,97
19047602,Modern,พรมตกแต่ง,12,112
25011576,Vintage,ของตกแต่งอื่น ๆ,25,28
19051192,Vintage,ของตกแต่งอื่น ๆ,25,28
19008793,Contemporary,ตู้เตี้ยบานเปิด,5,66
59001229,Contemporary,None,5,538
59008208,Modern Italian,None,16,538
19047197,Modern,เก้าอี้เหล็กเบาะหนัง,12,175
19043376,Modern Italian,เตียง,16,189
19000898,Contemporary,ตู้โชว์,5,74
19004871,Modern,โคมไฟแขวน,12,200
19047985,Modern,ตู้เตี้ยลิ้นชัก,12,67
25009598,Vintage,เชิงเทียน,25,186
25009600,Vintage,เชิงเทียน,25,186
19058627,Modern Classic,เก้าอี้ไม้เบาะผ้า,14,179
25010701,Modern,กรอบรูป,12,5
25010696,Modern,กรอบรูป,12,5
19047198,Modern,อาร์มแชร์หนังสังเคราะห์,12,144
59001263,Modern Italian,None,16,538
59014917,None,ชุดครัว Kourmet,306,41
59014937,Scandinavian,ชุดครัว Kourmet,23,41
19108468,Modern,เก้าอี้เหล็กเบาะหนัง,12,175
25011030,Modern,เบาะรองนั่ง,12,192
25011031,Modern,เบาะรองนั่ง,12,192
19027338,Modern,โซฟา 2 ที่นั่ง,12,202
19042302,Contemporary,โซฟา 3 ที่นั่ง,5,203
25009797,Vintage,โคมไฟตั้งโต๊ะ,25,198
19042518,Modern,อาร์มแชร์ผ้า,12,143
25009153,Modern,ภาพแขวน,12,117
25009156,Modern,ภาพแขวน,12,117
19026638,Contemporary,ตู้ข้างเตียง,5,61
19028134,Modern,โคมไฟตั้งพื้น,12,197
19047209,Vintage,ภาพแขวน,25,117
19047375,Vintage,ตะขอติดผนัง,25,58
25010053,Vintage,เชิงเทียน,25,186
25010265,Vintage,ของตกแต่งอื่น ๆ,25,28
19047260,Vintage,เครื่องแก้วตกแต่ง,25,181
19108478,Modern,โซฟา 3 ที่นั่ง,12,203
25009864,Vintage,แจกัน,25,194
25009504,Modern,เครื่องแก้วตกแต่ง,12,181
59011732,Modern,None,12,538
19049738,Vintage,กระจกแบบแขวน,25,9
19051424,Vintage,เซรามิคตกแต่ง,25,187
19051425,Vintage,เซรามิคตกแต่ง,25,187
25011633,Vintage,ของตกแต่งอื่น ๆ,25,28
25055709,Modern,ภาพแขวน,12,117
25055711,Modern,ภาพแขวน,12,117
19040940,Modern,โต๊ะอาหารขาไม้ท๊อปกระจก,12,245
25010685,Modern,กรอบรูป,12,5
25010349,Vintage,ของตกแต่งอื่น ๆ,25,28
25010350,Vintage,ของตกแต่งอื่น ๆ,25,28
19018999,Modern,โคมไฟตั้งพื้น,12,197
19019000,Modern,โคมไฟตั้งพื้น,12,197
19022800,None,หมอนอิง,306,141
19025621,Modern,เตียง,12,189
19051468,Modern,สตูล โซฟา,12,122
25009146,Modern,ภาพแขวน,12,117
25009979,Vintage,ถาดและรถเข็น,25,78
25009983,Vintage,ถาดและรถเข็น,25,78
25009390,Vintage,กรอบรูป,25,5
25009394,Vintage,ราวแขวน,25,119
25055738,Modern,ภาพแขวน,12,117
19039966,Modern,โต๊ะอาหารขาเหล็กท๊อปหิน,12,243
25009750,Vintage,โคมไฟตั้งโต๊ะ,25,198
59001242,Contemporary,None,5,538
19052066,Modern,เก้าอี้เหล็กล้วน,12,172
19042696,Modern,โต๊ะข้างไม้ท๊อปกระจก,12,231
19042725,Modern,โซฟาเบด,12,213
19042755,Modern,พรมตกแต่ง,12,112
19051995,Modern,ตู้โชว์,12,74
19015801,Modern,ตู้กั้นห้อง/ชั้นกั้นห้อง,12,60
19042908,Modern,โซฟา 1 ที่นั่ง,12,201
19029466,Modern,ชั้นแขวน,12,35
19023586,Modern,พรมตกแต่ง,12,112
59001409,Modern Italian,None,16,538
19043392,Modern Italian,ตู้เสื้อผ้าบานเลื่อน,16,70
59000803,None,โต๊ะอาหารขาเหล็กท๊อปกระจก,306,242
59008125,Modern,ชุดห้องนอน,12,51
19008794,Contemporary,ตู้สูง,5,64
19009208,Contemporary,ตู้สูง,5,64
19047596,Modern,พรมตกแต่ง,12,112
19047597,Modern,พรมตกแต่ง,12,112
25011671,Modern,ถาดและรถเข็น,12,78
25010938,Vintage,ของตกแต่งอื่น ๆ,25,28
25055656,Modern,ภาพแขวน,12,117
25011662,Modern,ถาดและรถเข็น,12,78
19024508,Modern,ตู้แขวน,12,72
59000412,Modern,ตู้โชว์+วางทีวี,12,75
59001672,Contemporary,ชุดครัว Domino,5,40
59001371,Contemporary,โต๊ะอาหารขาไม้ท๊อปหิน,5,246
19047600,Modern,พรมตกแต่ง,12,112
19047601,Modern,พรมตกแต่ง,12,112
25055675,Modern,ภาพแขวน,12,117
25010347,Vintage,แจกัน,25,194
25010708,Modern,กรอบรูป,12,5
25010709,Modern,กรอบรูป,12,5
25009388,Vintage,ภาพแขวน,25,117
59000440,Contemporary,None,5,538
25011604,Vintage,เชิงเทียน,25,186
25011606,Vintage,ของตกแต่งอื่น ๆ,25,28
19027684,Contemporary,ตู้เสื้อผ้าบานเปิด,5,68
25009166,Modern,ภาพแขวน,12,117
25009100,Vintage,หมอนอิง,25,141
25010683,Modern,กรอบรูป,12,5
19044408,Modern,ตู้สูง,12,64
19044410,Modern,ตู้สูง,12,64
19063494,Contemporary,เตียง,5,189
25010630,Modern,ภาพแขวน,12,117
25010268,Modern,สตูล,12,121
25010269,Vintage,ของตกแต่งอื่น ๆ,25,28
19015495,Modern,เตียง,12,189
19015718,Modern,อาร์มแชร์หนังสังเคราะห์,12,144
59001728,Modern Classic,None,14,538
19129720,None,ตู้รองเท้า,306,62
19129721,None,ตู้รองเท้า,306,62
19056044,Vintage,ตู้เตี้ยลิ้นชัก,25,67
19094781,Contemporary,โต๊ะเครื่องแป้งแบบยืน,5,254
25010689,Modern,กรอบรูป,12,5
25010794,Luxury Glamorous,เครื่องแก้วและเหยือกน้ำ,10,182
59000120,Modern Italian,None,16,538
19051558,Modern,ชั้นแขวน,12,35
19047594,Modern,พรมตกแต่ง,12,112
19024611,Modern,โต๊ะกลางเหล็กท๊อปกระจก,12,216
19056050,Vintage,โต๊ะทำงาน,25,235
19046597,Contemporary,โต๊ะข้างไม้ล้วน,5,233
25009169,Modern,ภาพแขวน,12,117
25009170,Modern,ภาพแขวน,12,117
19047269,Vintage,ของตกแต่งอื่น ๆ,25,28
59001219,Modern Italian,None,16,538
19017676,Modern,โซฟา 1 ที่นั่ง,12,201
25010704,Modern,กรอบรูป,12,5
25010404,Modern,ภาพแขวน,12,117
25010409,Modern,ภาพแขวน,12,117
25010411,Modern,ภาพแขวน,12,117
25009910,Vintage,กรอบรูป,25,5
25010258,Vintage,นาฬิกาตั้งพื้น,25,97
25010263,Vintage,ถาดและรถเข็น,25,78
19051763,Modern Classic,กระจกแบบแขวน,14,9
19023492,Modern,สตูล,12,121
25009940,Vintage,ของตกแต่งอื่น ๆ,25,28
19042855,Contemporary,เตียง,5,189
25009144,Modern,ภาพแขวน,12,117
25011493,Vintage,หุ่นจำลอง,25,142
25009433,Modern,โคมไฟตั้งโต๊ะ,12,198
25010222,Modern,หมอนอิง,12,141
19060904,Modern,โซฟาเข้ามุมสลับซ้าย/ขวามีCorner,12,211
25055547,Vintage,หนังสือปลอม,25,129
19051053,Modern,เซรามิคตกแต่ง,12,187
19051056,Modern,เซรามิคตกแต่ง,12,187
19051057,Modern,เซรามิคตกแต่ง,12,187
19015403,Modern,โซฟา 4 ที่นั่ง,12,204
25009203,Modern,ภาพแขวน,12,117
25009911,Vintage,กรอบรูป,25,5
59008127,Modern,ชุดห้องนอน,12,51
25009647,Vintage,ของตกแต่งอื่น ๆ,25,28
25011530,Vintage,ดอกไม้ปลอม,25,56
19059060,Modern,โคมไฟแขวน,12,200
19059069,Modern,เก้าอี้พักผ่อน 3 ที่นั่ง,12,159
19059072,Modern,เก้าอี้พักผ่อน 1 ที่นั่ง,12,157
19056283,Modern,โคมไฟตั้งโต๊ะ,12,198
