MATNR,Style,Cat2,Style_id,Cat2_id
25010612,Modern,???????,12,117
19053992,Modern Italian,???????,16,130
25010795,Luxury Glamorous,???????????????????????,10,182
25010798,Luxury Glamorous,????????????? ?,10,28
19051028,Modern,?????????????,12,187
19051029,Modern,?????????????,12,187
19045731,Modern,???????,12,72
19046131,Modern,?????????????????????,12,246
19046416,Modern,????????????,12,9
19047247,Vintage,????????????? ?,25,28
19057814,Modern,????????????? ?,12,28
25010344,Vintage,?????,25,194
25010356,Vintage,?????,25,194
19052919,Modern Italian,???????,16,130
19023751,Modern,?????????????,12,198
25010253,Vintage,??????????????,25,97
19051428,Vintage,?????????????????,25,29
59008099,Contemporary,?????,5,189
59001407,Modern Italian,None,16,538
59001408,Modern Italian,None,16,538
19045878,Modern Italian,????????????,16,61
19045891,Modern,???????????????,12,223
19017678,Modern,???????,12,188
25055557,Vintage,???????????,25,129
25055662,Modern,???????,12,117
25009875,Vintage,????????,25,35
25009208,Modern,???????,12,117
19051431,Vintage,?????????????????,25,29
19025402,Modern Italian,?????????????,16,105
25010354,Vintage,????????????? ?,25,28
25010512,Modern,???????,12,117
19023897,Modern,?????,12,189
59000453,Modern,????????,12,35
25010334,Vintage,?????,25,194
25010336,Vintage,?????????????,25,187
19049691,Modern,???????????????,12,209
25011589,Vintage,????????????? ?,25,28
25009806,Vintage,????????????????,25,17
59001418,Colour Passion,None,4,538
25011046,Modern,???????????,12,192
25010514,Modern,???????,12,117
25010516,Modern,???????,12,117
25010517,Modern,???????,12,117
25010246,Vintage,????????????????,25,17
19024665,Modern,?????????,12,112
19060299,Modern,???????+???????,12,75
59008181,Modern,?????????????????????????,12,242
59000193,Modern Italian,?????????,16,235
59001175,Modern Italian,None,16,538
25011047,Modern,???????????,12,192
25055586,Vintage,???????????,25,129
25009638,Vintage,????????????? ?,25,28
19057816,Modern,????????????,12,9
25010248,Artdeco,?????????,2,186
25010250,Vintage,????????????? ?,25,28
25010031,Modern,?????????????,12,187
19047253,Vintage,???????,25,5
19052842,Modern Italian,?????????,16,18
19049811,Vintage,????????????? ?,25,28
19049813,Vintage,????????????,25,9
19045733,Modern,????? + ??????????????,12,100
25010054,Vintage,?????????,25,186
19051262,Vintage,????????????? ?,25,28
19057817,Modern,????????????,12,9
19057818,Modern,????????????,12,9
25009934,Vintage,?????????????,25,198
25009218,Vintage,???????,25,117
25055554,Vintage,???????????,25,129
19047225,Vintage,?????????????????,25,29
19047229,Vintage,?????????????????,25,181
19047233,Vintage,????????????? ?,25,28
19051464,Vintage,?????????????,25,187
25011602,Vintage,???????,25,119
19051512,Modern,???????????????,12,223
19051514,Modern,???????????????,12,233
19043009,Modern,?????????,12,200
19047382,Vintage,??????????????,25,97
19047383,Vintage,?????????????????,25,29
19026284,Oriental Aspire,????????????,21,61
19083187,Modern Italian,???????????,16,190
25055762,Artdeco,???????,2,5
25055764,Artdeco,???????,2,5
25055767,Artdeco,???????,2,11
25010521,Modern,???????,12,117
25010511,Modern,???????,12,117
25009639,Vintage,????????????? ?,25,28
25055740,Modern,???????,12,117
25010629,Modern,???????,12,117
19029464,Modern,????????,12,35
19108816,Modern,?????????????????????????,12,242
19052849,Modern Italian,?????????,16,18
19047325,Vintage,??????????????,25,97
59001291,Modern Italian,None,16,538
25009199,Modern,???????,12,117
19045732,Modern,????? + ??????????????,12,100
25055736,Modern,???????,12,117
19050466,Vintage,?????????/?????,25,255
59004652,Modern Italian,None,16,538
59001797,Contemporary,??????? Domino,5,40
19052032,Vintage,???????,25,59
19052035,Modern,???????????,12,151
19052866,Modern Italian,?????????,16,18
19059058,Modern,?????????,12,200
25010364,Vintage,???????,25,59
25009188,Modern,???????,12,117
19108364,Modern,?????????????? 3 ???????,12,159
19058615,Vintage,????????????,25,9
19058616,Vintage,????????????,25,9
19058617,Vintage,????????????,25,9
59001211,Modern Italian,None,16,538
59001213,Modern Italian,None,16,538
25009231,Modern,???????,12,117
19091918,Industrial,?????,7,189
25009189,Modern,???????,12,117
19025593,Contemporary,?????,5,189
25009946,Vintage,???????,25,5
19056056,Vintage,???????????????,25,67
19047394,Vintage,???????,25,117
19113946,Contemporary,???????,5,74
19014414,None,???????,306,188
19060596,Modern,???????,12,119
19046707,Modern Italian,?????????,16,235
19047284,Vintage,????????????????,25,17
25011389,Modern,????????????? ?,12,28
19108472,Modern,???? 3 ???????,12,203
19031189,Modern,?????,12,189
59001598,Modern Italian,None,16,538
59001653,Colour Passion,None,4,538
59001463,Modern Italian,None,16,538
59001588,Modern Italian,None,16,538
25010928,Vintage,????????????,25,9
25055559,Artdeco,???????????,2,129
25010782,Luxury Glamorous,?????????????,10,187
25010786,Luxury Glamorous,?????????????,10,187
19045907,Contemporary,??????????????????,5,180
19046264,Modern,????????????????????,12,175
25009640,Vintage,????????????? ?,25,28
19026407,Modern,?????????,12,112
19026410,Modern,?????????,12,112
19026411,Modern,?????????,12,112
19045023,Modern,???????????????,12,209
25009994,Modern,?????????????,12,187
25010342,Vintage,?????,25,194
25009930,Vintage,?????????????????,25,181
59000589,None,None,306,538
19056041,Vintage,????????????,25,61
25009680,Vintage,???????,25,117
19030571,Modern,?????????,12,112
19015871,Modern,????????????????????,12,70
19047982,Modern,??????,12,64
19052061,Ecolism,????????????????,6,172
25009116,Modern,???????,12,117
25009119,Vintage,???????,25,117
25009926,Vintage,???????,25,5
25010315,Vintage,???????,25,59
19047286,Vintage,????????????????,25,17
25010663,Modern,???????,12,117
25009869,Vintage,????????????,25,78
25009872,Vintage,??????????????,25,97
19044865,Modern Italian,?????,16,189
19030735,Contemporary,????????,5,35
19047302,Vintage,???????,25,117
19024135,Modern,?????????,12,257
19045838,Colour Passion,???? 2 ???????,4,202
59005813,Contemporary,None,5,538
59000139,Modern Italian,?????????,16,235
59000561,Contemporary,None,5,538
25009873,Vintage,???????,25,5
59000159,Modern Italian,???????????????????,16,49
25009858,Vintage,?????????????????????????????????,25,152
25009859,Vintage,???????,25,117
25009602,Vintage,????????????? ?,25,28
19047262,Vintage,???????,25,117
19047266,Vintage,??????,25,57
19029671,Modern,????????????????????????????,12,165
19030230,Modern,?????????????,12,187
19056073,Vintage,???????????????,25,67
19024156,Contemporary,??????????????????,5,180
19047196,Modern,????????????????????,12,175
25009535,Modern,?????,12,194
25009536,Modern,?????????????,12,187
25009538,Modern,?????????????,12,187
19129722,None,??????????,306,62
19049607,Vintage,??????????????,25,178
19049730,Vintage,?????????,25,186
19129723,None,??????????,306,62
19129724,None,??????????,306,62
19024151,None,???????????????,306,209
25055601,Modern,???????,12,117
19062753,Modern,????????????????????,12,175
59001220,Modern Italian,None,16,538
25055581,Vintage,???????????,25,129
59000743,Modern,???????????????????????,12,245
19108366,Modern,?????????????????????,12,161
25017244,Modern,???????,12,117
19031306,Modern,?????????,12,112
19041311,Modern,?????????????,12,197
19044848,Modern,????????????????????,12,220
19042666,Modern,???????,12,213
19055553,None,???????????????????,306,173
19052057,Modern,???????????????,12,233
19058067,Luxury Glamorous,???????????????,10,67
19057954,Luxury,???? 3 ???????,9,203
59000146,Modern Italian,???????????????????,16,49
19041312,Modern,?????????????,12,197
19047278,Vintage,????????????? ?,25,28
19047279,Vintage,????????????????????,25,95
19047058,None,???????,306,213
19049578,Modern,?????,12,189
19047588,Vintage,????????????,25,143
19024671,Modern,?????????,12,112
19026757,Modern,??????????????????????,12,226
25009667,Vintage,???????,25,119
25009669,Vintage,?????????????,25,198
19046604,Modern,?????????,12,200
19037409,Modern Italian,?????,16,189
25009215,Modern,???????,12,117
19030682,Modern,????????????? ?,12,28
19042842,Contemporary,?????????????? 1 ???????,5,157
19055640,Vintage,???? 3 ???????,25,203
19025362,Colour Passion,????,4,121
19046422,Modern,????????????,12,9
19046424,Modern,????????????,12,9
19045730,Modern,??????,12,64
19015348,Modern,?????????????????????,12,254
25010359,Vintage,?????????,25,186
59001283,Modern Italian,None,16,538
19045013,Modern,??????????????,12,207
19047484,Modern,????????????????????,12,175
19050337,Vintage,???????????????,25,67
19108511,Modern Chic,???????????????????????,13,244
19026022,Modern,????????????????????????????,12,165
19050577,Vintage,?????????????????,25,179
25055763,Artdeco,???????,2,5
19049794,Vintage,?????????/?????,25,255
59001414,Modern Chic,None,13,538
59000098,Modern Chic,None,13,538
25009104,Vintage,???????,25,117
19050344,Modern,??????????????????????,12,226
19047303,Vintage,???????,25,117
19008846,Modern,????,12,121
19039935,Modern,????????????????????,12,228
25009412,Modern,?????????????,12,198
25009417,Modern,?????????????,12,198
25009418,Modern,?????????????,12,198
25010653,Modern,???????,12,117
25010656,Modern,???????,12,117
25010658,Modern,???????,12,117
25010661,Modern,???????,12,117
59000150,Modern Italian,???????????????????,16,49
25010191,Vintage,???????,25,117
25011532,Vintage,??????????,25,56
19047966,Modern Chic,????,13,121
25009506,Modern,?????????????????,12,181
19029652,Modern,?????????????,12,197
19029655,Modern,?????????????,12,197
25009103,Modern,?????????,12,186
25010343,Vintage,?????,25,194
19036339,Modern,????????????,12,143
19047509,Modern Chic,??????????????????,13,180
19052174,Modern,???????????????,12,209
59000114,Colour Passion,?????????? Infinity,4,47
19023829,Modern,??????????????????????,12,253
19037418,Modern Italian,?????,16,189
19027079,Contemporary,????????,5,35
25010013,Modern,?????????????,12,187
19051500,Modern,????????????????????,12,228
19051503,Modern,??????????????????????,12,216
25010859,Vintage,???????????,25,129
19052063,Modern,????,12,121
19049733,Vintage,????????????? ?,25,28
25011525,Vintage,?????????,25,127
25011527,Vintage,??????????,25,56
19048022,Modern,?????,12,189
25055589,Vintage,???????????,25,129
25055590,Vintage,???????????,25,129
25055593,Modern,???????,12,117
25055595,Modern,???????,12,117
59000155,Modern Italian,???????????????????,16,49
25055642,Modern,???????,12,117
25055646,Modern,???????,12,117
19030231,Modern,?????????????,12,187
25010295,Vintage,???????,25,5
19045836,Vintage,???? 3 ???????,25,203
19078521,Vintage,??????,25,64
25009974,Vintage,??????????????,25,98
19041352,Modern,???????????????????,12,63
25055647,Modern,???????,12,117
25010300,Vintage,????????????????,25,17
19047219,Vintage,?????????,25,186
19047299,Vintage,????????????? ?,25,28
59001173,Modern Italian,None,16,538
59001715,Modern,??????? Divani,12,39
19045749,Modern,??????????,12,62
59001441,Modern Italian,None,16,538
59001445,Modern Italian,None,16,538
19049827,Vintage,????????????? ?,25,28
19049832,Vintage,????????????????,25,17
19027220,Contemporary,???????????????,5,66
19031078,Modern,????????????????????,12,228
19051748,Modern,?????,12,189
19041228,Vintage,???????????????,25,67
19015806,Modern,???????,12,72
59001448,Modern Italian,None,16,538
59001453,Modern Italian,None,16,538
59001454,Modern Italian,None,16,538
59000749,Modern,???????????????????????,12,245
25010212,Modern,???????,12,141
25009993,Modern,?????????????,12,187
59001208,Modern Italian,None,16,538
59001209,Modern Italian,None,16,538
19047667,Modern,???????????????,12,209
19047073,Contemporary,????????????,5,61
25009854,Vintage,????????????????,25,17
25009209,Modern,???????,12,117
25055582,Vintage,???????????,25,129
19050241,Vintage,???????,25,5
19050248,Vintage,??????????????,25,97
19054446,Vintage,??????????????????????,25,253
19051751,Colour Passion,???????????????????????,4,144
25010733,Modern,???????,12,5
25011624,Vintage,???????,25,141
25011625,Vintage,???????,25,141
19051049,Modern,?????????????,12,187
19023201,Modern,??????????????????????,12,216
19023376,Contemporary,????????,5,35
19050429,Vintage,????????????? ?,25,28
25009671,Vintage,???????,25,5
25009674,Vintage,???????,25,117
25010014,Modern,?????????????,12,187
25010691,Modern,???????,12,5
25009498,Modern,?????????????????,12,181
25011403,Modern,???????,12,141
25011627,Vintage,???????,25,141
25010361,Vintage,????????????????,25,17
19047994,Modern,???????????????,12,126
25010676,Modern,???????,12,141
25010680,Modern,???????,12,5
25010682,Modern,???????,12,5
25055588,Vintage,???????????,25,129
19045937,Modern,?????????,12,257
19108889,Modern,????????????????????????????,12,165
25011409,Contemporary,???????,5,141
25011410,Modern,?????????,12,200
19050334,Vintage,???????????????,25,67
19024500,Modern,?????????,12,257
25010338,Vintage,?????,25,194
19027055,Contemporary,????????????????????,5,175
25009496,Modern,?????????????????,12,181
19045924,Modern Italian,????????????,16,61
25010290,Vintage,???????????,25,129
19047486,Modern,????????????????????,12,217
19047488,Contemporary,???????????/???????,5,34
19047511,Modern,?????????,12,200
19047513,Modern,?????????????,12,197
25009609,Vintage,?????????????????,25,181
19047606,Modern,?????????,12,112
19047608,Modern,?????????,12,112
19047614,Modern,?????????,12,112
19047379,Vintage,???????,25,117
19051594,Modern,???????????????????????,12,144
25009655,Vintage,????????????? ?,25,28
19117907,Scandinavian,?????????,23,18
19057819,Modern,????????????,12,9
19049802,Vintage,??????????????,25,97
19049806,Vintage,???????,25,59
25009651,Vintage,????????????? ?,25,28
25009653,Vintage,???????,25,119
25009995,Modern,?????????????,12,187
25010331,Artdeco,???????,2,5
59000780,Modern,???????????????????????,12,245
19042838,Modern,???? 1 ???????,12,201
25009657,Vintage,??????,25,57
25009661,Vintage,??????????????,25,81
19049795,Vintage,?????????????????,25,29
19049798,Vintage,????????,25,35
19109097,Contemporary,??????????????,5,207
19035163,Modern,???????,12,188
19046418,Modern,????????????,12,9
19046419,Modern,????????????,12,9
25009542,Modern,?????,12,194
25011032,Modern,???????????,12,192
25011033,Modern,???????????,12,192
19049608,Vintage,??????????????,25,178
19041244,Modern Chic,**Delete**,13,1
19029462,Modern,????????,12,35
19049800,Vintage,???????,25,59
25010255,Artdeco,?????,2,194
19047983,Modern,???????????/????????????,12,60
19030227,Contemporary,??????????????????,5,180
19009152,Modern,??????????????????????,12,216
19047290,Vintage,???????,25,117
19047292,Vintage,???????,25,117
25010291,Vintage,???????,25,5
25010293,Vintage,??????????????,25,97
19059082,Contemporary,??????????????????,5,180
59001411,Modern Chic,None,13,538
19045039,Contemporary,???????????????,5,209
19023950,Contemporary,?????????????????????,5,254
25009660,Vintage,???????????/???????,25,34
19047527,Modern,?????????????,12,197
25009198,Modern,???????,12,117
19056033,None,???????????????,306,67
25010294,Artdeco,???????????????,2,233
25009883,Vintage,?????????/?????,25,255
25010243,Vintage,????????????????,25,17
25011012,Modern,???????,12,141
25011665,Modern,????????????,12,78
25011666,Modern,????????????,12,78
19047530,Modern,?????????????,12,197
59000794,None,?????????????????????????,306,242
19051063,Modern,?????????????,12,187
25011538,Vintage,?????????,25,142
25010756,Modern,???????,12,5
59001282,Colour Passion,None,4,538
